Zeit,Kanal E,Kanal F,Kanal G,Kanal H
19.52691025,5.081797,1.695153,0.1052985,4.038579
19.52757693,5.081492,1.695153,0.1052985,4.038579
19.5282436,5.081492,1.695153,0.1052985,4.038579
19.52891028,5.081492,1.695153,0.1052985,4.038579
19.52957695,5.081492,1.695153,0.1052985,4.038579
19.53024363,5.081492,1.695153,0.1052985,4.038579
19.5309103,5.081492,1.695153,0.1052985,4.038579
19.53157698,5.081492,1.695001,0.1052985,4.038579
19.53224365,5.081492,1.695001,0.1052985,4.038579
19.53291033,5.081492,1.695001,0.1051459,4.038579
19.533577,5.081492,1.695001,0.1052985,4.038579
19.53424368,5.081492,1.695001,0.1052985,4.038884
19.53491035,5.081492,1.695153,0.1052985,4.038884
19.53557703,5.081492,1.695153,0.1054511,4.038884
19.5362437,5.081492,1.695153,0.1054511,4.039189
19.53691038,5.081492,1.695153,0.1054511,4.039189
19.53757705,5.081492,1.695153,0.1054511,4.039189
19.53824373,5.081492,1.695153,0.1054511,4.039189
19.5389104,5.081492,1.695153,0.1054511,4.039189
19.53957707,5.081187,1.695153,0.1052985,4.039189
19.54024375,5.081187,1.695153,0.1052985,4.039189
19.54091042,5.081187,1.695001,0.1052985,4.039189
19.5415771,5.080882,1.694848,0.1051459,4.039189
19.54224377,5.080882,1.694848,0.1049933,4.039189
19.54291045,5.080882,1.694848,0.1049933,4.039189
19.54357712,5.080882,1.694848,0.1049933,4.039189
19.5442438,5.080882,1.694848,0.1049933,4.039189
19.54491047,5.080882,1.694848,0.1049933,4.039189
19.54557715,5.080576,1.694695,0.1049933,4.039495
19.54624382,5.080576,1.694695,0.1049933,4.039189
19.5469105,5.080576,1.694695,0.1048407,4.039189
19.54757717,5.080576,1.694695,0.1048407,4.039189
19.54824385,5.080576,1.694695,0.1049933,4.039495
19.54891052,5.080576,1.694848,0.1049933,4.039495
19.5495772,5.080882,1.694848,0.1051459,4.039495
19.55024387,5.080882,1.695001,0.1051459,4.0398
19.55091055,5.080882,1.694848,0.1049933,4.039495
19.55157722,5.080882,1.694848,0.1049933,4.039495
19.5522439,5.080576,1.694695,0.1048407,4.039189
19.55291057,5.080576,1.694695,0.1048407,4.039189
19.55357725,5.080882,1.694695,0.1048407,4.039189
19.55424392,5.080882,1.694695,0.1048407,4.039189
19.5549106,5.080882,1.694695,0.1046881,4.039189
19.55557727,5.080882,1.694695,0.1046881,4.039189
19.55624395,5.080882,1.694695,0.1046881,4.039189
19.55691062,5.080882,1.694695,0.1046881,4.038884
19.5575773,5.080882,1.694543,0.1045355,4.038884
19.55824397,5.080882,1.694543,0.1045355,4.038884
19.55891065,5.080882,1.694543,0.1045355,4.038884
19.55957732,5.081187,1.694543,0.1043829,4.038884
19.560244,5.081187,1.694543,0.1043829,4.038579
19.56091067,5.081187,1.69439,0.1043829,4.038579
19.56157735,5.081187,1.69439,0.1042303,4.038579
19.56224402,5.081187,1.694238,0.1040776,4.038274
19.5629107,5.081187,1.694085,0.1040776,4.038274
19.56357737,5.081187,1.694085,0.103925,4.038274
19.56424405,5.081187,1.693932,0.1037724,4.037969
19.56491072,5.081187,1.69378,0.1037724,4.037969
19.5655774,5.081187,1.69378,0.1036198,4.037969
19.56624407,5.081187,1.693627,0.1036198,4.037663
19.56691075,5.081187,1.693475,0.1034672,4.037663
19.56757742,5.081187,1.693475,0.1033146,4.037663
19.5682441,5.081187,1.693322,0.1033146,4.037663
19.56891077,5.081187,1.693169,0.103162,4.037358
19.56957745,5.081187,1.693169,0.103162,4.037358
19.57024412,5.081187,1.693017,0.103162,4.037358
19.5709108,5.081187,1.693017,0.1030094,4.037358
19.57157747,5.081187,1.693017,0.1030094,4.037358
19.57224415,5.081187,1.692864,0.1030094,4.037358
19.57291082,5.081187,1.692864,0.1028568,4.037358
19.5735775,5.081492,1.692864,0.1028568,4.037358
19.57424417,5.081187,1.692711,0.1028568,4.037358
19.57491085,5.081187,1.692559,0.1027042,4.037358
19.57557752,5.081187,1.692406,0.1027042,4.037358
19.5762442,5.081187,1.692559,0.1027042,4.037663
19.57691087,5.081492,1.692559,0.1027042,4.037663
19.57757755,5.081492,1.692559,0.1028568,4.037969
19.57824422,5.081492,1.692711,0.1028568,4.037969
19.5789109,5.081492,1.692711,0.1030094,4.038274
19.57957757,5.081797,1.692864,0.1030094,4.038274
19.58024425,5.081797,1.692864,0.103162,4.038579
19.58091092,5.081797,1.693017,0.1033146,4.038884
19.5815776,5.082102,1.693169,0.1034672,4.038884
19.58224427,5.082102,1.693322,0.1036198,4.039189
19.58291095,5.082102,1.693322,0.1036198,4.039495
19.58357762,5.082407,1.693475,0.1037724,4.039495
19.5842443,5.082407,1.693627,0.1037724,4.0398
19.58491097,5.082407,1.69378,0.103925,4.0398
19.58557765,5.082713,1.69378,0.1040776,4.040105
19.58624432,5.082713,1.693932,0.1040776,4.040105
19.586911,5.082713,1.693932,0.1040776,4.04041
19.58757767,5.082713,1.693932,0.1042303,4.04041
19.58824435,5.082713,1.694085,0.1042303,4.04041
19.58891102,5.082713,1.694238,0.1043829,4.040715
19.5895777,5.083018,1.69439,0.1043829,4.04102
19.59024437,5.083018,1.69439,0.1045355,4.04102
19.59091105,5.083323,1.694543,0.1046881,4.041326
19.59157772,5.083323,1.694695,0.1048407,4.041326
19.5922444,5.083323,1.694848,0.1048407,4.041631
19.59291107,5.083323,1.694848,0.1048407,4.041631
19.59357775,5.083323,1.694848,0.1048407,4.041631
19.59424442,5.083628,1.695001,0.1049933,4.041631
19.5949111,5.083628,1.695001,0.1049933,4.041631
19.59557777,5.083628,1.695001,0.1049933,4.041936
19.59624445,5.083628,1.695001,0.1048407,4.041936
19.59691112,5.083628,1.695001,0.1048407,4.041936
19.5975778,5.083628,1.695001,0.1048407,4.041631
19.59824447,5.083628,1.695001,0.1046881,4.041631
19.59891115,5.083323,1.694848,0.1045355,4.041631
19.59957782,5.083323,1.694695,0.1043829,4.041326
19.6002445,5.083323,1.694695,0.1042303,4.041326
19.60091117,5.083323,1.694543,0.1042303,4.041326
19.60157785,5.083323,1.694695,0.1042303,4.041326
19.60224452,5.083323,1.694695,0.1042303,4.041326
19.6029112,5.083323,1.694695,0.1040776,4.041326
19.60357787,5.083323,1.694543,0.1040776,4.041326
19.60424455,5.083323,1.694543,0.103925,4.041326
19.60491122,5.083323,1.694543,0.103925,4.04102
19.6055779,5.083323,1.694543,0.103925,4.04102
19.60624457,5.083323,1.694543,0.103925,4.04102
19.60691125,5.083323,1.69439,0.1037724,4.04102
19.60757792,5.083323,1.69439,0.1037724,4.04102
19.6082446,5.083323,1.69439,0.1037724,4.04102
19.60891127,5.083323,1.69439,0.1037724,4.04102
19.60957795,5.083323,1.69439,0.1036198,4.04102
19.61024462,5.083323,1.69439,0.1036198,4.04102
19.6109113,5.083323,1.69439,0.1036198,4.040715
19.61157797,5.083628,1.69439,0.1036198,4.040715
19.61224465,5.083628,1.69439,0.1036198,4.04102
19.61291132,5.083628,1.69439,0.1037724,4.04102
19.613578,5.083933,1.694543,0.1037724,4.04102
19.61424467,5.083933,1.694695,0.103925,4.04102
19.61491135,5.083933,1.694695,0.103925,4.04102
19.61557802,5.083933,1.694695,0.103925,4.04102
19.6162447,5.083933,1.694695,0.103925,4.04102
19.61691137,5.084239,1.694848,0.1040776,4.04102
19.61757805,5.084239,1.694848,0.1040776,4.04102
19.61824472,5.084239,1.694848,0.1040776,4.04102
