Zeit,Kanal A,Kanal B,Kanal C,Kanal D
16.1735351,14.28214,14.27542,0.176871,0.07554023
16.17420178,14.26749,14.26444,0.1730558,0.0724881
16.17486845,14.24246,14.24429,0.1657307,0.06455256
16.17553513,14.21682,14.22781,0.149707,0.04807105
16.1762018,14.21255,14.22537,0.1506226,0.05005494
16.17686848,14.28092,14.28458,0.1799231,0.08164449
16.17753515,14.29862,14.31388,0.1845013,0.08362837
16.17820183,14.23636,14.25894,0.1710719,0.0679099
16.1788685,14.22598,14.24124,0.1696984,0.06806251
16.17953518,14.29313,14.29191,0.1822122,0.08286534
16.18020185,14.31693,14.31449,0.1828226,0.0842388
16.18086853,14.28946,14.28946,0.1758027,0.07767671
16.1815352,14.25589,14.25833,0.1635942,0.06638384
16.18220188,14.21743,14.22354,0.1512331,0.05295446
16.18286855,14.20828,14.21072,0.1548956,0.0561592
16.18353523,14.25223,14.25162,0.1889269,0.08958003
16.1842019,14.27726,14.27726,0.197778,0.09751557
16.18486858,14.29374,14.29068,0.1993041,0.1001099
16.18553525,14.30289,14.29862,0.1953363,0.09614211
16.18620193,14.3035,14.30717,0.1898425,0.09034306
16.1868686,14.30106,14.30289,0.1820596,0.08500183
16.18753528,14.26505,14.26505,0.1674093,0.07141985
16.18820195,14.21377,14.21865,0.149707,0.05310707
16.18886863,14.17165,14.18691,0.1371933,0.03952509
16.1895353,14.19057,14.20767,0.1374985,0.03952509
16.19020198,14.20095,14.22171,0.1471127,0.04730802
16.19086865,14.22415,14.24246,0.1754975,0.07676108
16.19153533,14.26077,14.26871,0.1898425,0.09217434
16.192202,14.26749,14.27664,0.1953363,0.09583689
16.19286868,14.28824,14.29984,0.1953363,0.09614211
16.19353535,14.29984,14.31083,0.1944207,0.09583689
16.19420203,14.28946,14.30106,0.1910634,0.09186912
16.1948687,14.2742,14.28275,0.1837382,0.08347577
16.19553538,14.2449,14.24979,0.1687828,0.06928336
16.19620205,14.21804,14.22659,0.1526065,0.05310707
16.19686873,14.18447,14.19851,0.1420767,0.04089855
16.1975354,14.17898,14.19424,0.1527591,0.05051276
16.19820208,14.20461,14.20889,0.1744293,0.07126725
16.19886875,14.21621,14.21621,0.1773288,0.07431938
16.19953543,14.27787,14.28031,0.1887743,0.08484922
16.2002021,14.28885,14.2974,0.1925894,0.08820657
16.20086878,14.28092,14.28946,0.1890795,0.08530705
16.20153545,14.28031,14.2858,0.186943,0.08484922
16.20220213,14.26199,14.27054,0.1820596,0.07981321
16.2028688,14.24734,14.2565,0.1701563,0.06699426
16.20353548,14.21682,14.22171,0.1558113,0.05341228
16.20420215,14.19485,14.204,0.1532169,0.05081797
16.20486883,14.21194,14.22354,0.177634,0.07386155
16.2055355,14.24551,14.25406,0.1938103,0.08942742
16.20620218,14.28519,14.28824,0.1942681,0.08988523
16.20686885,14.30472,14.30411,0.1939629,0.08973263
16.20753553,14.29435,14.29374,0.1852643,0.08149188
16.2082022,14.24734,14.2449,0.1727506,0.06989378
16.20886888,14.22354,14.21743,0.1652729,0.06134782
16.20953555,14.26322,14.26322,0.1667989,0.06211085
16.21020223,14.24673,14.25528,0.1593212,0.05524356
16.2108689,14.2095,14.22354,0.1484861,0.04532414
16.21153558,14.19424,14.20706,0.1518435,0.04791845
16.21220225,14.23758,14.24124,0.1793127,0.07554023
16.21286893,14.28641,14.29984,0.1956415,0.09415822
16.2135356,14.2974,14.31083,0.197015,0.09705774
16.21420228,14.30411,14.31571,0.197015,0.09553168
16.21486895,14.29007,14.30411,0.1953363,0.09232694
16.21553563,14.28336,14.29862,0.1878586,0.08515444
16.2162023,14.28946,14.29923,0.1808387,0.07691368
16.21686898,14.2626,14.27542,0.1646624,0.06012697
16.21753565,14.21011,14.21743,0.1402454,0.03677817
