Zeit,Kanal A,Kanal B,Kanal C,Kanal D
14.10617598,14.26322,14.27237,0.9636796,0.07187767
14.10684266,14.33158,14.32853,0.9651446,0.07416677
14.10750933,14.31449,14.3151,0.9829081,0.09241851
14.10817601,14.29862,14.30534,0.9921865,0.100934
14.10884268,14.25406,14.26138,0.9872421,0.09336467
14.10950936,14.21926,14.23453,0.9827249,0.08643633
14.11017603,14.24307,14.25894,0.9837626,0.08527652
14.11084271,14.20706,14.21743,0.9605665,0.05985228
14.11150938,14.22049,14.22049,0.9603223,0.05973019
14.11217606,14.24796,14.26444,0.9730191,0.07401416
14.11284273,14.28153,14.29801,0.9864485,0.08887804
14.11350941,14.29862,14.31022,0.9961543,0.09965205
14.11417608,14.28702,14.29313,1.003296,0.1061226
14.11484276,14.29618,14.2974,1.001892,0.1049628
14.11550943,14.27726,14.28763,1.000733,0.1059394
14.11617611,14.24673,14.25162,1.007508,0.1138139
14.11684278,14.21194,14.21255,1.005982,0.1123184
14.11750946,14.19607,14.19851,0.9665486,0.07190819
14.11817613,14.23086,14.23453,0.9552557,0.06092052
14.11884281,14.24307,14.24368,0.9650226,0.06943597
14.11950948,14.2211,14.23636,0.9702112,0.07178611
14.12017616,14.21072,14.22598,0.9761323,0.07569283
14.12084283,14.25711,14.25833,0.9927359,0.09208277
14.12150951,14.29007,14.29374,1.002808,0.1025516
14.12217618,14.29068,14.29557,1.006348,0.1062752
14.12284286,14.27481,14.28092,1.000977,0.1026126
14.12350953,14.24307,14.24307,0.9874252,0.09025149
14.12417621,14.204,14.19729,0.9565987,0.05939446
14.12484288,14.21743,14.21988,0.9445733,0.04788793
14.12550956,14.24063,14.25284,0.9572091,0.06281284
14.12617623,14.30228,14.30717,0.9714931,0.07892809
14.12684291,14.34318,14.34623,0.9772311,0.08521548
14.12750958,14.31388,14.32304,0.988646,0.09632523
14.12817626,14.29191,14.30045,0.9951776,0.1040166
14.12884293,14.28031,14.28275,0.995788,0.1042608
